OrderID,CustomerID,Country,Gender,Category,Quantity,PricePerUnit,OrderDate,PaymentMethod,ShippingMethod,TotalPrice
ORD107737,CUST9151,South Africa,Male,Electronics,2,273.88,2023-06-16,Bank Transfer,Overnight,547.76
ORD107738,CUST9213,Germany,Other,Electronics,1,273.88,2023-07-24,PayPal,Standard,273.88
ORD107739,CUST12420,China,Other,Books,4,273.88,2023-05-29,PayPal,Standard,1095.52
ORD107740,CUST13989,United Kingdom,Male,Beauty,2,273.88,2023-05-01,Credit Card,Overnight,547.76
ORD107741,CUST5779,Australia,Male,Clothing,2,273.88,2023-11-05,Gift Card,Express,547.76
ORD107742,CUST7892,United States,Female,Books,3,273.88,2023-04-07,Bank Transfer,Express,821.64
ORD107743,CUST10534,Germany,Female,Automotive,1,273.88,2023-02-22,Bank Transfer,Overnight,273.88
ORD107744,CUST8306,Australia,Other,Automotive,3,273.88,2023-01-09,Bank Transfer,Standard,821.64
ORD107745,CUST7902,South Africa,Other,Toys,4,273.88,2023-11-27,PayPal,Standard,1095.52
ORD107746,CUST8718,Germany,Female,Books,4,273.88,2023-09-08,Gift Card,Express,1095.52
ORD107747,CUST5021,Canada,Other,Toys,2,273.88,2023-12-26,PayPal,Express,547.76
ORD107748,CUST6500,Canada,Male,Sports,5,273.88,2023-12-15,Bank Transfer,Two-Day,1369.4
ORD107749,CUST14034,Germany,Female,Electronics,3,273.88,2023-05-04,PayPal,Express,821.64
ORD107750,CUST14952,Germany,Female,Sports,4,273.88,2023-05-02,PayPal,Standard,1095.52
ORD107751,CUST8641,Canada,Other,Automotive,2,273.88,2023-07-18,Credit Card,Express,547.76
ORD107752,CUST10212,China,Female,Sports,2,273.88,2023-11-13,Credit Card,Overnight,547.76
ORD107753,CUST5191,India,Female,Beauty,3,273.88,2023-04-05,Credit Card,Two-Day,821.64
ORD107754,CUST13587,United Kingdom,Male,Automotive,2,273.88,2023-01-30,Bank Transfer,Two-Day,547.76
ORD107755,CUST12174,Australia,Female,Books,1,273.88,2023-04-02,Credit Card,Standard,273.88
ORD107756,CUST10114,Australia,Female,Clothing,5,273.88,2023-03-25,Bank Transfer,Overnight,1369.4
ORD107757,CUST9662,United States,Female,Automotive,3,273.88,2023-01-15,Credit Card,Express,821.64
ORD107758,CUST9326,United Kingdom,Female,Toys,3,273.88,2023-05-23,Bank Transfer,Two-Day,821.64
ORD107759,CUST14065,France,Male,Toys,3,273.88,2023-11-05,PayPal,Two-Day,821.64
ORD107760,CUST9335,Canada,Female,Beauty,2,273.88,2023-07-28,Gift Card,Overnight,547.76
ORD107761,CUST13281,France,Male,Electronics,2,273.88,2023-01-23,Bank Transfer,Two-Day,547.76
ORD107762,CUST13648,South Africa,Male,Clothing,3,273.88,2023-11-22,PayPal,Overnight,821.64
ORD107763,CUST14196,United Kingdom,Male,Books,3,273.88,2023-12-31,Credit Card,Standard,821.64
ORD107764,CUST10494,Brazil,Other,Automotive,1,273.88,2023-05-24,PayPal,Two-Day,273.88
ORD107765,CUST13536,United States,Other,Home & Garden,4,273.88,2023-03-28,PayPal,Express,1095.52
ORD107766,CUST7711,Germany,Female,Clothing,1,273.88,2023-07-12,Gift Card,Overnight,273.88
ORD107767,CUST12595,South Africa,Male,Toys,3,273.88,2023-06-22,Credit Card,Standard,821.64
ORD107768,CUST11273,India,Other,Beauty,2,273.88,2023-09-20,Bank Transfer,Express,547.76
ORD107769,CUST11284,Brazil,Female,Beauty,2,273.88,2023-10-22,Bank Transfer,Overnight,547.76
ORD107770,CUST14308,United Kingdom,Other,Sports,3,273.88,2023-12-26,Bank Transfer,Express,821.64
ORD107771,CUST13817,United Kingdom,Male,Automotive,4,273.88,2023-02-19,Credit Card,Two-Day,1095.52
ORD107772,CUST8994,France,Female,Books,5,273.88,2023-02-17,Bank Transfer,Standard,1369.4
ORD107773,CUST6678,China,Male,Home & Garden,5,273.88,2023-02-18,Gift Card,Overnight,1369.4
ORD107774,CUST13414,France,Male,Books,1,273.88,2023-06-17,PayPal,Overnight,273.88
ORD107775,CUST5743,Australia,Other,Clothing,4,273.88,2023-06-16,Credit Card,Standard,1095.52
ORD107776,CUST5462,France,Female,Home & Garden,5,273.88,2023-03-23,Bank Transfer,Express,1369.4
ORD107777,CUST6568,China,Female,Books,4,273.88,2023-03-04,PayPal,Standard,1095.52
ORD107778,CUST6736,India,Female,Sports,2,273.88,2023-08-16,PayPal,Standard,547.76
ORD107779,CUST12903,South Africa,Other,Home & Garden,2,273.88,2023-08-02,Gift Card,Standard,547.76
ORD107780,CUST12002,Canada,Female,Home & Garden,4,273.88,2023-05-10,Bank Transfer,Standard,1095.52
ORD107781,CUST13856,United Kingdom,Other,Clothing,3,273.88,2023-06-03,Credit Card,Two-Day,821.64
ORD107782,CUST6356,Germany,Female,Home & Garden,5,273.88,2023-08-30,PayPal,Overnight,1369.4
ORD107783,CUST6014,France,Other,Sports,5,273.88,2023-04-06,Gift Card,Express,1369.4
ORD107784,CUST6054,Brazil,Female,Automotive,2,273.88,2023-08-20,PayPal,Express,547.76
ORD107785,CUST6764,India,Other,Electronics,1,273.88,2023-08-26,Gift Card,Standard,273.88
ORD107786,CUST11009,United States,Male,Electronics,5,273.88,2023-01-18,Gift Card,Standard,1369.4
ORD107787,CUST9458,United Kingdom,Male,Beauty,2,273.88,2023-12-10,PayPal,Express,547.76
ORD107788,CUST14604,China,Male,Electronics,2,273.88,2023-11-20,PayPal,Express,547.76
ORD107789,CUST5667,Australia,Female,Clothing,4,273.88,2023-09-03,Bank Transfer,Two-Day,1095.52
ORD107790,CUST8370,China,Other,Beauty,4,273.88,2023-03-01,Credit Card,Standard,1095.52
ORD107791,CUST10976,France,Male,Electronics,4,273.88,2023-05-10,Gift Card,Express,1095.52
ORD107792,CUST6394,South Africa,Female,Electronics,1,273.88,2023-12-16,Gift Card,Overnight,273.88
ORD107793,CUST13290,Australia,Other,Beauty,5,273.88,2023-02-18,PayPal,Two-Day,1369.4
ORD107794,CUST9070,Brazil,Male,Clothing,1,273.88,2023-06-15,PayPal,Two-Day,273.88
ORD107795,CUST11982,China,Male,Beauty,1,273.88,2023-06-17,PayPal,Standard,273.88
ORD107796,CUST13613,Brazil,Female,Toys,4,273.88,2023-09-10,Credit Card,Two-Day,1095.52
ORD107797,CUST10599,United States,Other,Automotive,2,273.88,2023-12-02,PayPal,Two-Day,547.76
ORD107798,CUST8650,Brazil,Female,Toys,3,273.88,2023-11-05,Gift Card,Overnight,821.64
ORD107799,CUST14324,United Kingdom,Male,Clothing,2,273.88,2023-03-05,Gift Card,Two-Day,547.76
ORD107800,CUST14894,India,Female,Clothing,2,273.88,2023-02-02,Gift Card,Overnight,547.76
ORD107801,CUST8620,Australia,Female,Books,2,273.88,2023-02-27,Credit Card,Two-Day,547.76
ORD107802,CUST8190,United Kingdom,Male,Sports,2,273.88,2023-11-02,Credit Card,Two-Day,547.76
ORD107803,CUST13789,Germany,Male,Electronics,1,273.88,2023-03-05,Credit Card,Standard,273.88
ORD107804,CUST5391,China,Other,Books,4,273.88,2023-05-05,Credit Card,Standard,1095.52
ORD107805,CUST6075,China,Other,Electronics,4,273.88,2023-03-02,Bank Transfer,Standard,1095.52
ORD107806,CUST7650,Germany,Male,Books,2,273.88,2023-09-06,Bank Transfer,Standard,547.76
ORD107807,CUST7384,Brazil,Male,Automotive,3,273.88,2023-05-18,Bank Transfer,Express,821.64
ORD107808,CUST5809,United Kingdom,Other,Home & Garden,5,273.88,2023-03-07,PayPal,Standard,1369.4
ORD107809,CUST13047,Australia,Female,Toys,2,273.88,2023-06-28,Credit Card,Standard,547.76
ORD107810,CUST10501,Australia,Male,Automotive,2,273.88,2023-10-13,Credit Card,Standard,547.76
ORD107811,CUST11895,Germany,Male,Beauty,3,273.88,2023-10-08,Bank Transfer,Two-Day,821.64
ORD107812,CUST6159,China,Female,Books,1,273.88,2023-06-20,Bank Transfer,Two-Day,273.88
ORD107813,CUST12574,Germany,Other,Toys,2,273.88,2023-08-31,Credit Card,Two-Day,547.76
ORD107814,CUST6531,United States,Other,Sports,3,273.88,2023-04-30,Bank Transfer,Standard,821.64
ORD107815,CUST10481,United States,Female,Electronics,1,273.88,2023-12-10,PayPal,Overnight,273.88
ORD107816,CUST12548,United States,Male,Home & Garden,1,273.88,2023-07-11,PayPal,Express,273.88
ORD107817,CUST9976,Canada,Female,Sports,2,273.88,2023-07-06,PayPal,Overnight,547.76
ORD107818,CUST10695,India,Male,Clothing,1,273.88,2023-08-15,Gift Card,Overnight,273.88
ORD107819,CUST13445,South Africa,Other,Automotive,2,273.88,2023-09-23,Gift Card,Overnight,547.76
ORD107820,CUST8548,France,Male,Electronics,2,273.88,2023-07-11,Credit Card,Overnight,547.76
ORD107821,CUST11163,Canada,Male,Toys,4,273.88,2023-08-28,Gift Card,Express,1095.52
ORD107822,CUST11671,Australia,Male,Books,5,273.88,2023-04-04,Bank Transfer,Overnight,1369.4
ORD107823,CUST10264,Brazil,Male,Beauty,5,273.88,2023-05-06,PayPal,Standard,1369.4
ORD107824,CUST6231,China,Male,Sports,4,273.88,2023-04-09,PayPal,Overnight,1095.52
ORD107825,CUST7423,Brazil,Other,Toys,2,273.88,2023-12-10,Gift Card,Express,547.76
ORD107826,CUST13071,Germany,Female,Home & Garden,3,273.88,2023-08-31,PayPal,Express,821.64
ORD107827,CUST9261,China,Other,Beauty,1,273.88,2023-01-20,PayPal,Overnight,273.88
ORD107828,CUST14765,France,Male,Clothing,4,273.88,2023-04-27,PayPal,Standard,1095.52
ORD107829,CUST7908,France,Female,Beauty,4,273.88,2023-12-25,Bank Transfer,Overnight,1095.52
ORD107830,CUST9712,United Kingdom,Male,Toys,4,273.88,2023-04-09,Gift Card,Two-Day,1095.52
ORD107831,CUST11755,Brazil,Other,Toys,4,273.88,2023-11-26,PayPal,Express,1095.52
ORD107832,CUST14817,South Africa,Other,Home & Garden,5,273.88,2023-06-04,PayPal,Overnight,1369.4
ORD107833,CUST8883,France,Male,Clothing,2,273.88,2023-11-03,PayPal,Two-Day,547.76
ORD107834,CUST8515,India,Male,Home & Garden,4,273.88,2023-07-04,Credit Card,Standard,1095.52
ORD107835,CUST8403,United Kingdom,Female,Toys,4,273.88,2023-12-01,Bank Transfer,Two-Day,1095.52
ORD107836,CUST9598,South Africa,Female,Electronics,4,273.88,2023-01-03,Gift Card,Express,1095.52
ORD107837,CUST10008,China,Male,Home & Garden,3,273.88,2023-06-06,PayPal,Two-Day,821.64
ORD107838,CUST11222,Brazil,Female,Automotive,3,273.88,2023-06-24,Bank Transfer,Two-Day,821.64
ORD107839,CUST9009,Brazil,Male,Beauty,1,273.88,2023-12-02,PayPal,Two-Day,273.88
ORD107840,CUST7735,South Africa,Male,Toys,2,273.88,2023-03-10,Gift Card,Standard,547.76
ORD107841,CUST9491,South Africa,Male,Electronics,4,273.88,2023-01-21,Gift Card,Standard,1095.52
ORD107842,CUST13593,France,Other,Electronics,1,273.88,2023-10-25,Credit Card,Standard,273.88
ORD107843,CUST5974,China,Male,Sports,1,273.88,2023-04-28,Credit Card,Standard,273.88
ORD107844,CUST5223,United Kingdom,Male,Beauty,2,273.88,2023-10-04,Credit Card,Overnight,547.76
ORD107845,CUST9613,India,Male,Beauty,3,273.88,2023-05-10,Credit Card,Two-Day,821.64
ORD107846,CUST11777,Australia,Female,Clothing,2,273.88,2023-07-25,PayPal,Express,547.76
ORD107847,CUST13427,Australia,Male,Home & Garden,1,273.88,2023-07-16,Bank Transfer,Two-Day,273.88
ORD107848,CUST9211,Canada,Other,Books,2,273.88,2023-05-15,PayPal,Overnight,547.76
ORD107849,CUST5225,India,Other,Home & Garden,3,273.88,2023-07-22,Credit Card,Two-Day,821.64
ORD107850,CUST13183,China,Male,Beauty,1,273.88,2023-02-04,Credit Card,Two-Day,273.88
ORD107851,CUST9277,China,Male,Home & Garden,2,273.88,2023-01-30,PayPal,Express,547.76
ORD107852,CUST6341,United Kingdom,Male,Beauty,4,273.88,2023-11-07,PayPal,Express,1095.52
ORD107853,CUST9036,Brazil,Other,Toys,4,273.88,2023-09-14,Bank Transfer,Express,1095.52
ORD107854,CUST13401,Canada,Female,Electronics,2,273.88,2023-07-01,Bank Transfer,Two-Day,547.76
ORD107855,CUST8727,United Kingdom,Female,Home & Garden,2,273.88,2023-07-27,Gift Card,Overnight,547.76
ORD107856,CUST8928,Canada,Male,Toys,3,273.88,2023-05-09,Bank Transfer,Standard,821.64
ORD107857,CUST7803,Brazil,Female,Home & Garden,1,273.88,2023-03-04,Bank Transfer,Standard,273.88
ORD107858,CUST14301,Germany,Other,Beauty,2,273.88,2023-12-08,Credit Card,Two-Day,547.76
ORD107859,CUST11558,Canada,Male,Toys,1,273.88,2023-03-18,Credit Card,Standard,273.88
ORD107860,CUST5393,United Kingdom,Female,Beauty,4,273.88,2023-01-15,Gift Card,Standard,1095.52
ORD107861,CUST11839,Germany,Male,Clothing,1,273.88,2023-11-21,Gift Card,Two-Day,273.88
ORD107862,CUST14035,South Africa,Male,Home & Garden,5,273.88,2023-02-28,Bank Transfer,Two-Day,1369.4
ORD107863,CUST14716,India,Other,Sports,3,273.88,2023-05-31,Bank Transfer,Overnight,821.64
ORD107864,CUST13795,France,Other,Automotive,3,273.88,2023-04-18,Gift Card,Standard,821.64
ORD107865,CUST5581,United Kingdom,Female,Beauty,1,273.88,2023-04-17,Gift Card,Two-Day,273.88
ORD107866,CUST5132,South Africa,Other,Sports,3,273.88,2023-05-19,Credit Card,Standard,821.64
ORD107867,CUST7838,Australia,Male,Electronics,1,273.88,2023-10-07,Gift Card,Express,273.88
ORD107868,CUST8385,Australia,Other,Electronics,1,273.88,2023-03-13,Credit Card,Express,273.88
ORD107869,CUST8770,China,Female,Automotive,4,273.88,2023-04-21,Credit Card,Overnight,1095.52
ORD107870,CUST7268,United Kingdom,Female,Sports,1,273.88,2023-08-14,Gift Card,Two-Day,273.88
ORD107871,CUST5975,United States,Female,Books,3,273.88,2023-04-16,Gift Card,Standard,821.64
ORD107872,CUST12605,France,Other,Electronics,5,273.88,2023-06-08,Bank Transfer,Express,1369.4
ORD107873,CUST12213,United States,Other,Sports,2,273.88,2023-05-30,Bank Transfer,Two-Day,547.76
ORD107874,CUST14735,India,Other,Clothing,3,273.88,2023-01-14,Credit Card,Express,821.64
ORD107875,CUST7835,China,Other,Clothing,5,273.88,2023-01-05,Credit Card,Express,1369.4
ORD107876,CUST7738,France,Other,Electronics,3,273.88,2023-05-07,Gift Card,Two-Day,821.64
ORD107877,CUST14549,Germany,Female,Toys,5,273.88,2023-09-30,PayPal,Express,1369.4
ORD107878,CUST9134,Canada,Female,Sports,3,273.88,2023-12-04,PayPal,Two-Day,821.64
ORD107879,CUST14508,France,Other,Sports,2,273.88,2023-07-30,Gift Card,Overnight,547.76
ORD107880,CUST11833,Brazil,Male,Automotive,4,273.88,2023-11-23,Credit Card,Two-Day,1095.52
ORD107881,CUST13353,Germany,Female,Automotive,4,273.88,2023-12-12,Credit Card,Express,1095.52
ORD107882,CUST6909,Canada,Male,Sports,2,273.88,2023-08-05,PayPal,Express,547.76
ORD107883,CUST14319,India,Male,Automotive,3,273.88,2023-03-20,Bank Transfer,Standard,821.64
ORD107884,CUST14850,Australia,Female,Books,5,273.88,2023-04-03,Credit Card,Overnight,1369.4
ORD107885,CUST6963,Canada,Male,Electronics,1,273.88,2023-08-26,Gift Card,Express,273.88
ORD107886,CUST10153,Brazil,Male,Books,3,273.88,2023-08-22,Credit Card,Overnight,821.64
ORD107887,CUST5966,China,Female,Sports,2,273.88,2023-06-26,Credit Card,Standard,547.76
ORD107888,CUST5889,Canada,Female,Beauty,4,273.88,2023-09-12,Bank Transfer,Overnight,1095.52
ORD107889,CUST8061,France,Other,Sports,4,273.88,2023-11-17,PayPal,Two-Day,1095.52
ORD107890,CUST11461,France,Female,Beauty,3,273.88,2023-05-12,Bank Transfer,Overnight,821.64
ORD107891,CUST11166,China,Male,Clothing,5,273.88,2023-09-22,Gift Card,Express,1369.4
ORD107892,CUST11967,France,Female,Beauty,2,273.88,2023-10-19,Gift Card,Express,547.76
ORD107893,CUST14858,India,Other,Clothing,2,273.88,2023-06-28,Bank Transfer,Two-Day,547.76
ORD107894,CUST13101,Brazil,Female,Automotive,5,273.88,2023-12-10,Gift Card,Express,1369.4
ORD107895,CUST12379,United Kingdom,Male,Electronics,5,273.88,2023-05-26,Gift Card,Standard,1369.4
ORD107896,CUST14633,United Kingdom,Female,Toys,3,273.88,2023-05-23,Credit Card,Express,821.64
ORD107897,CUST12280,Australia,Male,Toys,3,273.88,2023-01-20,Gift Card,Standard,821.64
ORD107898,CUST6067,South Africa,Female,Books,4,273.88,2023-02-27,Credit Card,Overnight,1095.52
ORD107899,CUST9223,India,Other,Books,4,273.88,2023-10-23,Gift Card,Overnight,1095.52
ORD107900,CUST14018,South Africa,Other,Clothing,5,273.88,2023-03-07,PayPal,Express,1369.4
ORD107901,CUST9607,United Kingdom,Female,Clothing,1,273.88,2023-12-11,Bank Transfer,Express,273.88
ORD107902,CUST8985,Canada,Male,Sports,1,273.88,2023-01-13,PayPal,Two-Day,273.88
ORD107903,CUST8179,Canada,Other,Home & Garden,1,273.88,2023-03-03,Bank Transfer,Overnight,273.88
ORD107904,CUST9538,Canada,Male,Clothing,2,273.88,2023-02-15,Credit Card,Standard,547.76
ORD107905,CUST7362,France,Female,Beauty,3,273.88,2023-04-03,PayPal,Two-Day,821.64
ORD107906,CUST7224,France,Other,Electronics,5,273.88,2023-08-11,Bank Transfer,Two-Day,1369.4
ORD107907,CUST11371,United States,Other,Automotive,4,273.88,2023-01-23,Credit Card,Overnight,1095.52
ORD107908,CUST6726,Canada,Male,Books,1,273.88,2023-12-23,Gift Card,Two-Day,273.88
ORD107909,CUST10791,Canada,Other,Beauty,4,273.88,2023-03-08,Gift Card,Standard,1095.52
ORD107910,CUST13073,Germany,Male,Books,3,273.88,2023-04-24,Credit Card,Two-Day,821.64
ORD107911,CUST13458,China,Male,Electronics,5,273.88,2023-07-25,Bank Transfer,Standard,1369.4
ORD107912,CUST12013,United Kingdom,Female,Automotive,1,273.88,2023-03-07,Credit Card,Standard,273.88
ORD107913,CUST5837,France,Male,Beauty,1,273.88,2023-02-19,Bank Transfer,Express,273.88
ORD107914,CUST9584,Brazil,Other,Books,5,273.88,2023-05-21,Bank Transfer,Overnight,1369.4
ORD107915,CUST5686,France,Male,Clothing,4,273.88,2023-09-15,Bank Transfer,Overnight,1095.52
ORD107916,CUST5356,Brazil,Other,Automotive,3,273.88,2023-02-03,Gift Card,Overnight,821.64
ORD107917,CUST14063,United States,Male,Home & Garden,3,273.88,2023-10-23,Bank Transfer,Overnight,821.64
ORD107918,CUST9647,Brazil,Female,Clothing,3,273.88,2023-09-10,Credit Card,Standard,821.64
ORD107919,CUST9418,France,Female,Toys,4,273.88,2023-03-10,Gift Card,Overnight,1095.52
ORD107920,CUST11642,Australia,Male,Books,4,273.88,2023-07-08,Bank Transfer,Overnight,1095.52
ORD107921,CUST8391,France,Male,Sports,1,273.88,2023-06-02,Gift Card,Standard,273.88
ORD107922,CUST9357,India,Male,Beauty,4,273.88,2023-07-22,Gift Card,Express,1095.52
ORD107923,CUST9879,Australia,Female,Home & Garden,2,273.88,2023-03-18,Bank Transfer,Overnight,547.76
ORD107924,CUST10319,Canada,Male,Beauty,5,273.88,2023-07-10,Bank Transfer,Two-Day,1369.4
ORD107925,CUST7739,United Kingdom,Male,Sports,4,273.88,2023-01-28,Credit Card,Express,1095.52
ORD107926,CUST14510,Brazil,Other,Sports,3,273.88,2023-08-01,Gift Card,Express,821.64
ORD107927,CUST14727,France,Female,Sports,4,273.88,2023-02-25,PayPal,Express,1095.52
ORD107928,CUST9784,France,Female,Books,1,273.88,2023-04-22,Gift Card,Overnight,273.88
ORD107929,CUST14964,Brazil,Male,Clothing,5,273.88,2023-08-31,Bank Transfer,Standard,1369.4
ORD107930,CUST5877,South Africa,Male,Books,5,273.88,2023-06-03,PayPal,Overnight,1369.4
ORD107931,CUST7870,United Kingdom,Other,Clothing,3,273.88,2023-06-04,PayPal,Overnight,821.64
ORD107932,CUST5292,Germany,Male,Home & Garden,5,273.88,2023-10-09,Bank Transfer,Express,1369.4
ORD107933,CUST14843,China,Female,Sports,2,273.88,2023-09-28,Gift Card,Standard,547.76
ORD107934,CUST13728,Canada,Other,Toys,5,273.88,2023-02-19,PayPal,Overnight,1369.4
ORD107935,CUST7686,Australia,Female,Clothing,3,273.88,2023-03-09,PayPal,Overnight,821.64
ORD107936,CUST5233,France,Male,Electronics,5,273.88,2023-05-12,Gift Card,Overnight,1369.4
ORD107937,CUST7374,United States,Other,Toys,4,273.88,2023-06-07,Bank Transfer,Overnight,1095.52
ORD107938,CUST7272,United Kingdom,Female,Electronics,1,273.88,2023-11-29,Gift Card,Standard,273.88
ORD107939,CUST5966,Brazil,Female,Clothing,4,273.88,2023-09-22,Gift Card,Standard,1095.52
ORD107940,CUST5889,France,Female,Toys,2,273.88,2023-06-19,Credit Card,Standard,547.76
ORD107941,CUST8863,Australia,Male,Toys,2,273.88,2023-09-27,PayPal,Two-Day,547.76
ORD107942,CUST11154,United States,Male,Home & Garden,1,273.88,2023-08-08,Bank Transfer,Standard,273.88
ORD107943,CUST8400,China,Male,Beauty,1,273.88,2023-02-09,Bank Transfer,Standard,273.88
ORD107944,CUST13226,China,Male,Books,1,273.88,2023-10-16,PayPal,Express,273.88
ORD107945,CUST9542,Australia,Female,Automotive,1,273.88,2023-03-20,PayPal,Overnight,273.88
ORD107946,CUST8523,United Kingdom,Other,Sports,5,273.88,2023-08-27,PayPal,Overnight,1369.4
ORD107947,CUST6763,United States,Male,Clothing,4,273.88,2023-03-01,Bank Transfer,Express,1095.52
ORD107948,CUST8291,Brazil,Other,Home & Garden,2,273.88,2023-11-16,Gift Card,Standard,547.76
ORD107949,CUST7488,United States,Female,Automotive,5,273.88,2023-11-14,Gift Card,Overnight,1369.4
ORD107950,CUST6558,India,Male,Toys,1,273.88,2023-12-01,Bank Transfer,Two-Day,273.88
ORD107951,CUST9690,Brazil,Female,Books,3,273.88,2023-08-25,Gift Card,Two-Day,821.64
ORD107952,CUST11121,Canada,Male,Beauty,3,273.88,2023-03-17,Credit Card,Express,821.64
ORD107953,CUST7276,Germany,Male,Home & Garden,4,273.88,2023-11-02,Credit Card,Two-Day,1095.52
ORD107954,CUST9439,Canada,Other,Beauty,2,273.88,2023-02-08,Bank Transfer,Express,547.76
ORD107955,CUST6103,Germany,Female,Electronics,2,273.88,2023-07-18,Gift Card,Two-Day,547.76
ORD107956,CUST12520,Canada,Female,Books,4,273.88,2023-04-15,Credit Card,Two-Day,1095.52
ORD107957,CUST14611,United States,Female,Books,1,273.88,2023-03-11,Gift Card,Two-Day,273.88
ORD107958,CUST10409,United Kingdom,Other,Beauty,1,273.88,2023-10-09,PayPal,Express,273.88
ORD107959,CUST14670,Australia,Other,Electronics,2,273.88,2023-02-27,Gift Card,Overnight,547.76
ORD107960,CUST12869,France,Female,Automotive,2,273.88,2023-11-25,Credit Card,Express,547.76
ORD107961,CUST7956,Germany,Female,Sports,2,273.88,2023-06-28,Credit Card,Standard,547.76
ORD107962,CUST12710,France,Male,Clothing,1,273.88,2023-11-04,Bank Transfer,Standard,273.88
ORD107963,CUST11017,India,Male,Toys,3,273.88,2023-08-10,Bank Transfer,Two-Day,821.64
ORD107964,CUST14574,India,Other,Electronics,4,273.88,2023-05-24,PayPal,Two-Day,1095.52
ORD107965,CUST8384,France,Male,Home & Garden,4,273.88,2023-10-31,Credit Card,Overnight,1095.52
ORD107966,CUST14761,India,Female,Beauty,5,273.88,2023-01-27,Bank Transfer,Overnight,1369.4
ORD107967,CUST5028,Brazil,Female,Books,5,273.88,2023-06-10,Bank Transfer,Overnight,1369.4
ORD107968,CUST13897,France,Male,Home & Garden,3,273.88,2023-05-31,Bank Transfer,Two-Day,821.64
ORD107969,CUST14212,India,Male,Books,2,273.88,2023-06-22,PayPal,Express,547.76
ORD107970,CUST14638,Germany,Other,Electronics,3,273.88,2023-07-30,PayPal,Two-Day,821.64
ORD107971,CUST12756,United Kingdom,Male,Books,5,273.88,2023-12-22,Credit Card,Standard,1369.4
ORD107972,CUST11948,India,Other,Toys,5,273.88,2023-01-22,PayPal,Two-Day,1369.4
ORD107973,CUST10755,France,Male,Automotive,4,273.88,2023-10-25,Credit Card,Overnight,1095.52
ORD107974,CUST8602,Germany,Male,Books,3,273.88,2023-12-31,Credit Card,Standard,821.64
ORD107975,CUST10062,France,Male,Toys,1,273.88,2023-02-02,Credit Card,Two-Day,273.88
ORD107976,CUST13071,China,Male,Books,5,273.88,2023-04-19,Bank Transfer,Overnight,1369.4
ORD107977,CUST12244,United States,Female,Books,4,273.88,2023-02-16,Gift Card,Two-Day,1095.52
ORD107978,CUST11372,United States,Female,Automotive,2,273.88,2023-04-06,Bank Transfer,Two-Day,547.76
ORD107979,CUST12105,United States,Female,Toys,3,273.88,2023-05-05,Bank Transfer,Overnight,821.64
ORD107980,CUST8581,Canada,Male,Toys,5,273.88,2023-12-01,PayPal,Standard,1369.4
ORD107981,CUST7762,Brazil,Other,Home & Garden,1,273.88,2023-10-22,Bank Transfer,Standard,273.88
ORD107982,CUST5572,France,Male,Beauty,5,273.88,2023-10-29,Credit Card,Express,1369.4
ORD107983,CUST12705,Brazil,Female,Clothing,1,273.88,2023-11-24,Gift Card,Standard,273.88
ORD107984,CUST5614,France,Other,Automotive,3,273.88,2023-11-03,PayPal,Two-Day,821.64
ORD107985,CUST9050,China,Other,Home & Garden,1,273.88,2023-01-25,Gift Card,Overnight,273.88
ORD107986,CUST5325,India,Female,Sports,1,273.88,2023-03-23,PayPal,Standard,273.88
ORD107987,CUST8740,Canada,Male,Beauty,4,273.88,2023-02-27,Bank Transfer,Two-Day,1095.52
ORD107988,CUST5358,United Kingdom,Other,Beauty,3,273.88,2023-01-26,Bank Transfer,Two-Day,821.64
ORD107989,CUST8777,France,Other,Automotive,5,273.88,2023-10-24,Bank Transfer,Standard,1369.4
ORD107990,CUST10906,Germany,Female,Toys,2,273.88,2023-02-13,Bank Transfer,Overnight,547.76
ORD107991,CUST6721,India,Other,Sports,3,273.88,2023-03-26,PayPal,Overnight,821.64
ORD107992,CUST6349,Australia,Other,Toys,3,273.88,2023-01-22,PayPal,Express,821.64
ORD107993,CUST8696,Australia,Other,Toys,2,273.88,2023-08-14,Credit Card,Overnight,547.76
ORD107994,CUST8896,United Kingdom,Male,Electronics,5,273.88,2023-02-06,PayPal,Overnight,1369.4
ORD107995,CUST9260,Germany,Male,Sports,4,273.88,2023-04-11,PayPal,Standard,1095.52
ORD107996,CUST14788,United States,Female,Electronics,5,273.88,2023-05-22,Bank Transfer,Standard,1369.4
ORD107997,CUST14819,Canada,Male,Clothing,2,273.88,2023-01-04,Credit Card,Two-Day,547.76
ORD107998,CUST11941,Brazil,Other,Electronics,5,273.88,2023-01-24,Gift Card,Standard,1369.4
ORD107999,CUST8808,South Africa,Male,Toys,3,273.88,2023-07-10,PayPal,Express,821.64
ORD108000,CUST10246,South Africa,Other,Automotive,4,273.88,2023-11-17,Gift Card,Two-Day,1095.52
ORD108001,CUST13384,Canada,Other,Clothing,1,273.88,2023-11-18,Bank Transfer,Overnight,273.88
ORD108002,CUST8845,India,Male,Clothing,5,273.88,2023-09-26,Bank Transfer,Standard,1369.4
ORD108003,CUST7577,China,Male,Books,1,273.88,2023-01-27,Gift Card,Express,273.88
ORD108004,CUST5091,India,Male,Books,4,273.88,2023-03-22,Gift Card,Two-Day,1095.52
ORD108005,CUST9234,Australia,Male,Sports,1,273.88,2023-05-01,Credit Card,Express,273.88
